1.0128471565246582,500
0.9469759969711303,1000
0.9314375196695328,1500
0.9119096985459327,2000
0.9151676383018493,2500
0.8988893663287163,3000
0.8809497552216053,3500
0.8793763357400894,4000
0.8149095274209976,4500
0.7593611400425434,5000
0.7863391263186932,5500
0.8013738236427307,6000
0.7711454243957996,6500
0.7744245144724846,7000
0.7787139486074448,7500
0.7992728435397148,8000
0.7294596336781979,8500
0.6084129597321153,9000
0.6063662390857935,9500
0.6217550746873021,10000
0.6156603149324655,10500
0.6351950237378478,11000
0.628841277346015,11500
0.6489917536526918,12000
0.6513138829767704,12500
0.45281294006481765,13000
0.4475665683038533,13500
0.4455495740249753,14000
0.4724104219079018,14500
0.48795003052055835,15000
0.46582502106018364,15500
0.486637775093317,16000
0.4842222553193569,16500
0.4044495579740033,17000
0.3247851519808173,17500
0.340155430207029,18000
0.36498063515685497,18500
0.35441345330979673,19000
0.3770523383934051,19500
0.3860280167344026,20000
0.37362032566592096,20500
0.3691845873761922,21000
0.27106687085703013,21500
0.2739111291589215,22000
0.2949697846937925,22500
0.28602804729994386,23000
0.2807270676326007,23500
0.322783980156295,24000
0.2707243854610715,24500
0.3002955870293081,25000
0.216774827307323,25500
0.22103190697077663,26000
0.22643905619438737,26500
0.21874679446034134,27000
0.22015034424327315,27500
0.2281157998922281,28000
0.2455581811373122,28500
0.2379654917609878,29000
0.1965318457663525,29500
0.168675550642889,30000
0.16057906184718013,30500
0.18359117225417868,31000
0.1852817453914322,31500
0.19314125233516097,32000
0.1770578028652817,32500
0.19107085695583373,33000
0.16646104336762801,33500
0.13290584117965773,34000
0.13569010586198418,34500
0.1352425035967026,35000
0.1410809275964275,35500
0.16641064170282335,36000
0.14042132064048202,36500
0.13542994497087785,37000
0.13989828741829843,37500
0.11081977682933211,38000
0.10386277767457068,38500
0.0989679691158235,39000
0.1080676884772256,39500
0.1142460566535592,40000
0.10423502779088449,40500
0.10834186447318643,41000
0.11097700720466673,41500
