1.1174817562103272,10
1.1139848828315735,20
1.0220172381401063,500
0.9503571832180023,1000
0.9227885752916336,1500
0.9125730828046799,2000
0.9142526349425316,2500
0.8957712860703468,3000
0.9141379264593125,3500
0.8842843382358551,4000
0.8052179048359394,4500
0.7844776694774628,5000
0.7826986898779869,5500
0.7832498603761197,6000
0.7814932309091092,6500
0.7834671248793602,7000
0.797875765800476,7500
0.7875577713549137,8000
0.7472720537036658,8500
0.6173197495266796,9000
0.6107335364222527,9500
0.6155706270486117,10000
0.635453557163477,10500
0.6290150603726506,11000
0.6473604782372713,11500
0.6337999496906995,12000
0.6440870905518532,12500
0.44117231287807224,13000
0.46158472537621853,13500
0.4569686929099262,14000
0.47362287624925375,14500
0.45877422104403376,15000
0.4937103315591812,15500
0.48497836038842795,16000
0.5168494126871228,16500
0.40726056692376733,17000
0.3194644240839407,17500
0.3478661484755576,18000
0.3772367890626192,18500
0.3592423829883337,19000
0.3781843993505463,19500
0.3687195510789752,20000
0.39025043712742624,20500
0.33406895071268083,21000
0.2712571685574949,21500
0.257538905040361,22000
0.29053027351852506,22500
0.26258733606059104,23000
0.2841527120452374,23500
0.28315334298787637,24000
0.2935035210475326,24500
0.28533325452916325,25000
0.21043659343756735,25500
0.18616474231611937,26000
0.220413388862391,26500
0.22028533807676284,27000
0.2356007182225585,27500
0.20556674814829604,28000
0.2398053165981546,28500
0.2351293503632769,29000
0.21488800152041948,29500
0.1697441697004251,30000
0.17154069676809014,30500
0.15943623673776164,31000
0.16281955084577202,31500
0.17294298170600086,32000
0.18692661657184362,32500
0.18682769103627653,33000
0.16957038626354187,33500
0.12910470104473643,34000
0.12728997400100342,34500
0.1308944031176652,35000
0.12226657340227394,35500
0.1257032465066295,36000
0.14917683667247184,36500
0.1433821334457025,37000
0.13408110012160615,37500
0.10529582633543759,38000
0.08491361997276545,38500
0.10583662447798997,39000
0.0902744591999799,39500
0.1143669554446824,40000
0.11344683299429016,40500
0.08366804620204493,41000
0.10906335450522602,41500
